Show X Axis Title,,,,,,,YES,YES,,YES,YES,,YES,YES,,YES,YES,,YES,YES,,YES,YES,,YES,YES,,YES,YES,,YES,YES,,YES,YES
Show Y Axis Title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lines To Chart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Format 1,Format 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start of Data,X-axis,X-axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2019-09-28 06:52,2019-09-27-45.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-28 07:19,2019-09-27-46.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox4_db2_50,Benzene,2.53,14.63,ppb,1385332.29,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.79,0.19,ppb,25328.354,Area,o-Xylene,6.42,0.54,ppb,69421.116,Area
,2019-09-28 07:46,2019-09-27-47.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-28 08:13,2019-09-27-48.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox4_db2_100,Benzene,2.54,14.39,ppb,1362954.218,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.75,0.2,ppb,28403.393,Area,o-Xylene,6.38,0.72,ppb,92497.77,Area
,2019-09-28 08:39,2019-09-27-49.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-28 09:06,2019-09-27-50.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,10ppb_std,Benzene,2.57,8.58,ppb,812773.737,Area,Toluene,3.64,9.55,ppb,982152.351,Area,Ethylbenzene,5.58,9.37,ppb,1176079.267,Area,"(m,p)Xylene",5.74,9.53,ppb,2374621.244,Area,o-Xylene,6.34,9.42,ppb,1215236.708,Area
,2019-09-28 09:33,2019-09-27-51.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,2.56,1042.73,ppb,105847053.6,Area,Toluene,3.6,1113.8,ppb,118643052.3,Area,Ethylbenzene,5.52,1153.08,ppb,156460990.7,Area,"(m,p)Xylene",5.72,1140.14,ppb,292750174.1,Area,o-Xylene,6.31,1127.66,ppb,152689500.5,Area
,2019-09-28 09:33,2019-09-27-51.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,1000ppb,Benzene,2.56,1042.73,ppb,105847053.6,Area,Toluene,3.6,1113.8,ppb,118643052.3,Area,Ethylbenzene,5.52,1153.08,ppb,156460990.7,Area,"(m,p)Xylene",5.72,1140.14,ppb,292750174.1,Area,o-Xylene,6.31,1127.66,ppb,152689500.5,Area
,2019-09-28 10:00,2019-09-27-52.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,10ppb_btx,Benzene,2.57,0.56,ppb,52729.022,Area,Toluene,3.64,0.5,ppb,47278.5,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.74,0.67,ppb,145231.188,Area,o-Xylene,6.34,0.55,ppb,69784.294,Area
,2019-10-03 12:45,2019-10-03-03.D,C:\msdchem\3\DATA\,BTX_GC3.M,2ppb_btx_sept16,Benzene,2.57,1.87,ppb,176722.979,Area,Toluene,3.65,1.5,ppb,150508.532,Area,Ethylbenzene,5.6,1.75,ppb,216126.348,Area,"(m,p)Xylene",5.75,0.67,ppb,144418.288,Area,o-Xylene,6.35,1.71,ppb,220376.586,Area
,2019-10-03 19:01,2019-10-03-15.D,C:\msdchem\3\DATA\,BTX_GC3.M,1ppb_btx_oct3,Benzene,2.58,1.11,ppb,105210.75,Area,Toluene,3.65,1.14,ppb,113696.772,Area,Ethylbenzene,5.59,0.97,ppb,117381.944,Area,"(m,p)Xylene",5.76,1.11,ppb,255401.181,Area,o-Xylene,6.35,0.97,ppb,124129.195,Area
,2019-10-03 19:27,2019-10-03-16.D,C:\msdchem\3\DATA\,BTX_GC3.M,2ppb_btx_oct3,Benzene,2.58,2.18,ppb,206375.9,Area,Toluene,3.65,2.1,ppb,213050.786,Area,Ethylbenzene,5.59,1.9,ppb,234748.741,Area,"(m,p)Xylene",5.76,1.96,ppb,470875.811,Area,o-Xylene,6.35,2,ppb,257597.994,Area
,2019-10-03 19:54,2019-10-03-17.D,C:\msdchem\3\DATA\,BTX_GC3.M,7.5ppb_btx_oct3,Benzene,2.56,7.65,ppb,724666.869,Area,Toluene,3.63,7.44,ppb,764248.792,Area,Ethylbenzene,5.56,7.6,ppb,952878.447,Area,"(m,p)Xylene",5.73,7.85,ppb,1952198.168,Area,o-Xylene,6.34,7.47,ppb,962971.41,Area
,2019-10-03 20:21,2019-10-03-18.D,C:\msdchem\3\DATA\,BTX_GC3.M,7.5ppb_btx_oct3,Benzene,2.56,7.89,ppb,747477.856,Area,Toluene,3.63,7.21,ppb,740125.627,Area,Ethylbenzene,5.56,7.41,ppb,928346.718,Area,"(m,p)Xylene",5.73,7.43,ppb,1846310.403,Area,o-Xylene,6.33,7.89,ppb,1017065.331,Area
,2019-10-03 20:49,2019-10-03-19.D,C:\msdchem\3\DATA\,BTX_GC3.M,20ppb_btx_oct3,Benzene,2.54,17.1,ppb,1619195.386,Area,Toluene,3.61,19.45,ppb,2004149.633,Area,Ethylbenzene,5.54,20.62,ppb,2592999.993,Area,"(m,p)Xylene",5.71,21.1,ppb,5282915.557,Area,o-Xylene,6.33,20.61,ppb,2658334.178,Area
,2019-10-03 21:18,2019-10-03-20.D,C:\msdchem\3\DATA\,BTX_GC3.M,200ppb_btx_oct3,Benzene,2.56,209.22,ppb,19814735.72,Area,Toluene,3.6,204.95,ppb,21157046.58,Area,Ethylbenzene,5.49,203.5,ppb,25640801.72,Area,"(m,p)Xylene",5.67,200.04,ppb,50286422.96,Area,o-Xylene,6.29,204.64,ppb,26405902.71,Area
,2019-10-03 21:45,2019-10-03-21.D,C:\msdchem\3\DATA\,BTX_GC3.M,750ppb_btx_oct3,Benzene,2.56,785.39,ppb,74382998.89,Area,Toluene,3.6,775.71,ppb,80085325.19,Area,Ethylbenzene,5.51,822.63,ppb,103665097.2,Area,"(m,p)Xylene",5.7,778,ppb,195642240.6,Area,o-Xylene,6.3,799.49,ppb,103163254.7,Area
,2019-10-03 22:12,2019-10-03-22.D,C:\msdchem\3\DATA\,BTX_GC3.M,750ppb_btx_oct3,Benzene,2.56,795.36,ppb,75327155.16,Area,Toluene,3.6,787.76,ppb,81329759.38,Area,Ethylbenzene,5.51,829.55,ppb,104537054.4,Area,"(m,p)Xylene",5.7,780.23,ppb,196204400.6,Area,o-Xylene,6.3,808.14,ppb,104278460.4,Area
,2019-10-04 00:31,2019-10-03-27.D,C:\msdchem\3\DATA\,BTX_GC3.M,day62_control_1/2_btx,Benzene,2.56,0.19,ppb,17900.988,Area,Toluene,3.62,0.51,ppb,48384.27,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.75,0.3,ppb,52253.677,Area,o-Xylene,6.34,0.21,ppb,26001,Area
,2019-10-04 00:58,2019-10-03-28.D,C:\msdchem\3\DATA\,BTX_GC3.M,blk,Benzene,2.59,0.16,ppb,14908.757,Area,Toluene,3.65,0.24,ppb,20610.86,Area,Ethylbenzene,5.58,0.12,ppb,10352.241,Area,"(m,p)Xylene",5.76,0.29,ppb,49624.99,Area,o-Xylene,6.35,0.16,ppb,19731.049,Area
,2019-10-04 00:04,2019-10-03-26.D,C:\msdchem\3\DATA\,BTX_GC3.M,blk,Benzene,2.57,0.32,ppb,30033.572,Area,Toluene,3.63,0.41,ppb,38669.195,Area,Ethylbenzene,5.55,0.33,ppb,36164.413,Area,"(m,p)Xylene",5.73,0.53,ppb,108913.83,Area,o-Xylene,6.33,0.36,ppb,46195.263,Area
,2019-10-03 22:39,2019-10-03-23.D,C:\msdchem\3\DATA\,BTX_GC3.M,1000ppb_btx_oct3,Benzene,2.56,1228.23,ppb,116324583.2,Area,Toluene,3.61,1127.51,ppb,116407266.2,Area,Ethylbenzene,5.52,1157.58,ppb,145876018.4,Area,"(m,p)Xylene",5.72,1091.63,ppb,274521614.9,Area,o-Xylene,6.31,1121.92,ppb,144768335.8,Area
,2019-10-03 22:39,2019-10-03-23.D,C:\msdchem\3\DATA\,BTX_GC3.M,1000ppb_btx_oct3,Benzene,2.56,1045.56,ppb,106134372.4,Area,Toluene,3.61,1093.1,ppb,116407266.2,Area,Ethylbenzene,5.52,1076.03,ppb,145876018.4,Area,"(m,p)Xylene",5.72,1069.86,ppb,274521614.9,Area,o-Xylene,6.31,1069.78,ppb,144768335.8,Area
,2019-10-03 22:39,2019-10-03-23.D,C:\msdchem\3\DATA\,BTX_GC3.M,1000ppb_btx_oct3,Benzene,2.56,1120.1,ppb,106083115.6,Area,Toluene,3.61,1127.51,ppb,116407266.2,Area,Ethylbenzene,5.52,1157.58,ppb,145876018.4,Area,"(m,p)Xylene",5.72,1091.63,ppb,274521614.9,Area,o-Xylene,6.31,1121.92,ppb,144768335.8,Area
,2019-10-03 23:05,2019-10-03-24.D,C:\msdchem\3\DATA\,BTX_GC3.M,1500ppb_btx_oct3,Benzene,2.56,1612.09,ppb,163641725,Area,Toluene,3.61,1572.04,ppb,168148358.1,Area,Ethylbenzene,5.54,1566.75,ppb,213286935,Area,"(m,p)Xylene",5.75,1538.85,ppb,396166585.2,Area,o-Xylene,6.32,1523.82,ppb,206903107.2,Area
,2019-10-03 23:05,2019-10-03-24.D,C:\msdchem\3\DATA\,BTX_GC3.M,1500ppb_btx_oct3,Benzene,2.56,1612.09,ppb,163641725,Area,Toluene,3.61,1572.04,ppb,168148358.1,Area,Ethylbenzene,5.54,1566.75,ppb,213286935,Area,"(m,p)Xylene",5.75,1538.85,ppb,396166585.2,Area,o-Xylene,6.32,1523.82,ppb,206903107.2,Area
,2019-10-03 23:35,2019-10-03-25.D,C:\msdchem\3\DATA\,BTX_GC3.M,blk,Benzene,2.58,0.95,ppb,96205.281,Area,Toluene,3.65,16.57,ppb,106554.625,Area,Ethylbenzene,5.58,14.94,ppb,112282.187,Area,"(m,p)Xylene",5.74,12.58,ppb,293552.812,Area,o-Xylene,6.34,12.8,ppb,123038.667,Area
,2019-10-03 23:35,2019-10-03-25.D,C:\msdchem\3\DATA\,BTX_GC3.M,blk,Benzene,2.58,1.02,ppb,96205.281,Area,Toluene,3.65,1.07,ppb,106554.625,Area,Ethylbenzene,5.58,0.93,ppb,112282.187,Area,"(m,p)Xylene",5.74,1.26,ppb,293552.812,Area,o-Xylene,6.34,0.96,ppb,123038.667,Area
,2019-10-04 00:31,2019-10-03-27.D,C:\msdchem\3\DATA\,BTX_GC3.M,day62_control_1/2_btx,Benzene,2.56,0.14,ppb,13646.643,Area,Toluene,3.62,0.51,ppb,48384.27,Area,Ethylbenzene,5.6,0.18,ppb,17752.463,Area,"(m,p)Xylene",5.75,0.3,ppb,52253.677,Area,o-Xylene,6.34,0.21,ppb,26001,Area
,2019-10-04 00:58,2019-10-03-28.D,C:\msdchem\3\DATA\,BTX_GC3.M,blk,Benzene,2.59,0.15,ppb,14620.688,Area,Toluene,3.65,0.24,ppb,20610.86,Area,Ethylbenzene,5.58,0.12,ppb,10352.241,Area,"(m,p)Xylene",5.76,0.29,ppb,49624.99,Area,o-Xylene,6.35,0.16,ppb,19731.049,Area
,2019-10-04 01:24,2019-10-03-29.D,C:\msdchem\3\DATA\,BTX_GC3.M,day62_control_2/2_btx,Benzene,2.59,0.11,ppb,10461.555,Area,Toluene,3.65,0.38,ppb,35616.413,Area,Ethylbenzene,5.58,0.09,ppb,6916.741,Area,"(m,p)Xylene",5.76,0.27,ppb,43784.325,Area,o-Xylene,6.36,0.14,ppb,17428.624,Area
,2019-10-04 01:51,2019-10-03-30.D,C:\msdchem\3\DATA\,BTX_GC3.M,blk,Benzene,2.56,0.1,ppb,9035.66,Area,Toluene,3.63,0.18,ppb,14606.549,Area,Ethylbenzene,5.6,0.12,ppb,9928.815,Area,"(m,p)Xylene",5.73,0.23,ppb,35033.192,Area,o-Xylene,6.33,0.12,ppb,14672.107,Area
,2019-10-04 02:20,2019-10-03-31.D,C:\msdchem\3\DATA\,BTX_GC3.M,day62_cc1_1/2_btx,Benzene,2.56,0.11,ppb,10100.034,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.75,0.23,ppb,33957.277,Area,o-Xylene,6.35,0.59,ppb,75641.25,Area
,2019-10-04 02:46,2019-10-03-32.D,C:\msdchem\3\DATA\,BTX_GC3.M,blk,Benzene,2.56,0.1,ppb,9465.631,Area,Toluene,3.64,0.14,ppb,11001.82,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.74,0.17,ppb,19823.504,Area,o-Xylene,6.31,0.13,ppb,16072.151,Area
,2019-10-04 03:13,2019-10-03-33.D,C:\msdchem\3\DATA\,BTX_GC3.M,day62_cc2_1/2_btx,Benzene,2.55,22.71,ppb,2150742.495,Area,Toluene,3.64,0.27,ppb,23705.747,Area,Ethylbenzene,5.58,0.13,ppb,11486.735,Area,"(m,p)Xylene",5.78,0.34,ppb,63208.855,Area,o-Xylene,0,0,ppb,0,Area
,2019-10-04 03:40,2019-10-03-34.D,C:\msdchem\3\DATA\,BTX_GC3.M,blk,Benzene,2.58,0.06,ppb,5999.283,Area,Toluene,3.67,0.2,ppb,16301.584,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.76,0.16,ppb,16556.278,Area,o-Xylene,6.35,0.08,ppb,9062.152,Area
,2019-10-04 04:06,2019-10-03-35.D,C:\msdchem\3\DATA\,BTX_GC3.M,day62_db1_1/2_btx,Benzene,2.55,18.07,ppb,1711089.662,Area,Toluene,3.64,0.31,ppb,28339.398,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.76,0.44,ppb,87538.511,Area,o-Xylene,6.35,1.07,ppb,137600.872,Area
,2019-10-04 04:33,2019-10-03-36.D,C:\msdchem\3\DATA\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,5.65,0.26,ppb,27759.981,Area,"(m,p)Xylene",5.65,0.2,ppb,27759.981,Area,o-Xylene,0,0,ppb,0,Area
,2019-10-04 05:01,2019-10-03-37.D,C:\msdchem\3\DATA\,BTX_GC3.M,day62_db2_1/2_btx,Benzene,2.55,17.36,ppb,1644444.447,Area,Toluene,3.64,0.3,ppb,27573.889,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.76,0.36,ppb,68591.236,Area,o-Xylene,6.34,0.85,ppb,109369.058,Area
,2019-10-04 05:31,2019-10-03-38.D,C:\msdchem\3\DATA\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.76,0.16,ppb,18297.718,Area,o-Xylene,6.33,0.1,ppb,12703.636,Area
,2019-10-04 06:00,2019-10-03-39.D,C:\msdchem\3\DATA\,BTX_GC3.M,tox4_cc1_25,Benzene,2.56,2.19,ppb,207694.919,Area,Toluene,3.66,0.17,ppb,13845.056,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.75,0.18,ppb,23083.842,Area,o-Xylene,6.36,0.36,ppb,45371.991,Area
,2019-10-04 06:28,2019-10-03-40.D,C:\msdchem\3\DATA\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-10-04 06:56,2019-10-03-41.D,C:\msdchem\3\DATA\,BTX_GC3.M,7.5ppb_btx_oct3,Benzene,2.56,8.02,ppb,759300.598,Area,Toluene,3.64,7.52,ppb,772697.137,Area,Ethylbenzene,5.57,7.74,ppb,970746.018,Area,"(m,p)Xylene",5.74,8.02,ppb,1993951.457,Area,o-Xylene,6.34,7.74,ppb,998090.689,Area
,2019-10-04 07:22,2019-10-03-42.D,C:\msdchem\3\DATA\,BTX_GC3.M,750ppb_btx_oct3,Benzene,2.56,772.42,ppb,78407779.53,Area,Toluene,3.6,797.99,ppb,84525387.38,Area,Ethylbenzene,5.5,812.53,ppb,109679093.3,Area,"(m,p)Xylene",5.71,807.39,ppb,206446484.6,Area,o-Xylene,6.3,805.73,ppb,108633415,Area
,2019-10-04 07:49,2019-10-03-43.D,C:\msdchem\3\DATA\,BTX_GC3.M,blk,Benzene,2.58,0.43,ppb,40781.112,Area,Toluene,3.65,0.48,ppb,45494.684,Area,Ethylbenzene,5.58,0.33,ppb,36360.958,Area,"(m,p)Xylene",5.75,0.5,ppb,101964.733,Area,o-Xylene,6.34,0.37,ppb,46601.099,Area
,2019-10-04 13:27,2019-10-04-01.D,C:\msdchem\3\DATA\,BTX_GC3.M,blk,Benzene,2.57,0.43,ppb,40337.913,Area,Toluene,3.65,0.68,ppb,66261.226,Area,Ethylbenzene,5.57,0.49,ppb,57043.281,Area,"(m,p)Xylene",5.75,0.7,ppb,154141.256,Area,o-Xylene,6.33,0.5,ppb,64272.333,Area
,2019-10-04 13:56,2019-10-04-02.D,C:\msdchem\3\DATA\,BTX_GC3.M,blk,Benzene,2.56,0.08,ppb,7671.523,Area,Toluene,3.66,0.15,ppb,11791.409,Area,Ethylbenzene,5.58,0.11,ppb,8607.088,Area,"(m,p)Xylene",5.77,0.18,ppb,21133.785,Area,o-Xylene,6.36,0.11,ppb,12967.871,Area
,2019-10-04 14:24,2019-10-04-03.D,C:\msdchem\3\DATA\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.72,0.17,ppb,19201.034,Area,o-Xylene,0,0,ppb,0,Area
,2019-10-04 14:53,2019-10-04-04.D,C:\msdchem\3\DATA\,BTX_GC3.M,blk,Benzene,2.51,0.1,ppb,9225.486,Area,Toluene,3.66,0.14,ppb,10494.915,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.76,0.17,ppb,18917.686,Area,o-Xylene,6.34,0.16,ppb,20221.351,Area
,2019-10-04 15:20,2019-10-04-05.D,C:\msdchem\3\DATA\,BTX_GC3.M,day62_control_1/2_btx,Benzene,2.56,0.12,ppb,11003.104,Area,Toluene,3.64,1.35,ppb,135564.465,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.77,0.18,ppb,21825.324,Area,o-Xylene,6.31,0.05,ppb,6373.104,Area
,2019-10-04 15:50,2019-10-04-06.D,C:\msdchem\3\DATA\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,3.64,0.11,ppb,7285.446,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.74,0.14,ppb,11389.564,Area,o-Xylene,6.27,0.11,ppb,13178.943,Area
,2019-10-04 16:19,2019-10-04-07.D,C:\msdchem\3\DATA\,BTX_GC3.M,day62_control_2/2_btx,Benzene,0,0,ppb,0,Area,Toluene,3.65,0.89,ppb,88119.284,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.81,0.2,ppb,28147.374,Area,o-Xylene,6.34,0.07,ppb,7968.44,Area
,2019-10-10 13:49,2019-10-10-04.D,C:\msdchem\3\DATA\,BTX_GC3.M,10ppb_btx,Benzene,2.57,10.46,ppb,990408.038,Area,Toluene,3.64,9.69,ppb,996782.473,Area,Ethylbenzene,5.57,10.04,ppb,1261129.451,Area,"(m,p)Xylene",5.73,10.3,ppb,2569552.257,Area,o-Xylene,6.34,10.19,ppb,1314784.45,Area
,2019-10-10 17:03,2019-10-10-11.D,C:\msdchem\3\DATA\,BTX_GC3.M,day69_cc1_1/2,Benzene,2.53,3.52,ppb,333333.259,Area,Toluene,3.58,0.2,ppb,20472.539,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.72,0.13,ppb,32795.706,Area,o-Xylene,6.35,0.78,ppb,100747.219,Area
,2019-10-10 22:10,2019-10-10-22.D,C:\msdchem\3\DATA\,BTX_GC3.M,100ppb_btx,Benzene,2.57,91.32,ppb,8649163.15,Area,Toluene,3.62,92.05,ppb,9471654.76,Area,Ethylbenzene,5.51,94.29,ppb,11840611.51,Area,"(m,p)Xylene",5.68,93.93,ppb,23423781.97,Area,o-Xylene,6.3,96.71,ppb,12473377.98,Area
,2019-10-10 21:43,2019-10-10-21.D,C:\msdchem\3\DATA\,BTX_GC3.M,10ppb_btx,Benzene,2.55,9.91,ppb,938251.486,Area,Toluene,3.62,9.3,ppb,957367.238,Area,Ethylbenzene,5.55,8.98,ppb,1128015.728,Area,"(m,p)Xylene",5.72,9.28,ppb,2315264.108,Area,o-Xylene,6.33,9.23,ppb,1190763.969,Area
,2019-10-10 22:10,2019-10-10-22.D,C:\msdchem\3\DATA\,BTX_GC3.M,100ppb_btx,Benzene,2.57,95.01,ppb,8390395.284,Area,Toluene,3.62,102.44,ppb,9383689.374,Area,Ethylbenzene,5.68,184.64,ppb,23423781.97,Area,"(m,p)Xylene",5.68,101.76,ppb,23423781.97,Area,o-Xylene,6.3,103.05,ppb,12473377.98,Area
,2019-10-12 09:17,2019-10-10-96.D,C:\msdchem\3\DATA\,BTX_GC3.M,10ppb_btx,Benzene,2.55,9.56,ppb,905183.859,Area,Toluene,3.61,9.01,ppb,927274.435,Area,Ethylbenzene,5.54,9.52,ppb,1195525.416,Area,"(m,p)Xylene",5.71,9.6,ppb,2394077.046,Area,o-Xylene,6.32,9.75,ppb,1256946.75,Area
,2019-10-12 09:46,2019-10-10-97.D,C:\msdchem\3\DATA\,BTX_GC3.M,100ppb_btx,Benzene,2.57,108.31,ppb,9760190.408,Area,Toluene,3.62,109.48,ppb,10144007.51,Area,Ethylbenzene,5.51,105.47,ppb,12548187.87,Area,"(m,p)Xylene",5.69,106.49,ppb,24651763.77,Area,o-Xylene,6.31,105.57,ppb,12817969.11,Area
,2019-10-17 12:14,2019-10-17-08.D,C:\msdchem\3\DATA\,BTX_GC3.M,10ppb_btx,Benzene,2.57,10.35,ppb,979809.549,Area,Toluene,3.64,10.36,ppb,1066006.99,Area,Ethylbenzene,5.56,10.56,ppb,1325748.395,Area,"(m,p)Xylene",5.73,10.62,ppb,2648910.486,Area,o-Xylene,6.33,10.6,ppb,1367529.25,Area
,2019-10-17 10:16,2019-10-17-04.D,C:\msdchem\3\DATA\,BTX_GC3.M,10ppb_btx,Benzene,2.57,10.92,ppb,1034193.071,Area,Toluene,3.64,10.02,ppb,1031119.5,Area,Ethylbenzene,5.56,10.46,ppb,1313606.17,Area,"(m,p)Xylene",5.73,10.86,ppb,2708882.33,Area,o-Xylene,6.33,10.61,ppb,1369015.25,Area
,2019-10-17 11:15,2019-10-17-06.D,C:\msdchem\3\DATA\,BTX_GC3.M,100ppb_btx,Benzene,2.57,100.07,ppb,8911376.72,Area,Toluene,3.62,106.17,ppb,9785877.741,Area,Ethylbenzene,5.51,102.33,ppb,12117248.45,Area,"(m,p)Xylene",5.68,103.62,ppb,23906315.28,Area,o-Xylene,6.3,104.18,ppb,12627998.43,Area
,2019-10-17 13:13,2019-10-17-10.D,C:\msdchem\3\DATA\,BTX_GC3.M,100ppb_btx,Benzene,2.55,102.61,ppb,9172829.769,Area,Toluene,3.59,106.81,ppb,9855279.859,Area,Ethylbenzene,5.48,101.36,ppb,11984254.35,Area,"(m,p)Xylene",5.65,102.51,ppb,23619129.15,Area,o-Xylene,6.28,102.9,ppb,12452643.41,Area
,2019-10-17 13:43,2019-10-17-11.D,C:\msdchem\3\DATA\,BTX_GC3.M,blk,Benzene,2.58,0.11,ppb,10598.524,Area,Toluene,3.66,0.18,ppb,18289.904,Area,Ethylbenzene,5.61,0.13,ppb,16011.012,Area,"(m,p)Xylene",5.76,0.09,ppb,23170.866,Area,o-Xylene,6.38,0.1,ppb,12821.566,Area
,2019-10-17 21:49,2019-10-17-25.D,C:\msdchem\3\DATA\,BTX_GC3.M,10_ppb_btx,Benzene,2.57,9.83,ppb,931021.92,Area,Toluene,3.64,9.86,ppb,1014911.482,Area,Ethylbenzene,5.57,10.14,ppb,1273194.512,Area,"(m,p)Xylene",5.73,10.02,ppb,2499435.173,Area,o-Xylene,6.33,10.21,ppb,1316340,Area
,2019-10-17 22:48,2019-10-17-27.D,C:\msdchem\3\DATA\,BTX_GC3.M,100ppb_btx,Benzene,2.57,90.96,ppb,7973960.848,Area,Toluene,3.61,96.88,ppb,8782393.484,Area,Ethylbenzene,5.5,95.13,ppb,11127445.78,Area,"(m,p)Xylene",5.67,95.54,ppb,21811629.13,Area,o-Xylene,6.29,97.55,ppb,11720789.46,Area
,2019-10-24 12:13,2019-10-24-07.D,C:\msdchem\3\DATA\,BTX_GC3.M,100ppb_btx,Benzene,2.57,93.61,ppb,8246198.065,Area,Toluene,3.62,97.53,ppb,8852643.984,Area,Ethylbenzene,5.51,95.67,ppb,11202617.94,Area,"(m,p)Xylene",5.68,96.2,ppb,21981904.44,Area,o-Xylene,6.3,97.56,ppb,11722299.61,Area
,2019-10-24 12:42,2019-10-24-08.D,C:\msdchem\3\DATA\,BTX_GC3.M,100ppb_btx,Benzene,2.57,103.76,ppb,9290926.962,Area,Toluene,3.62,106.73,ppb,9846894.063,Area,Ethylbenzene,5.5,104.09,ppb,12359087,Area,"(m,p)Xylene",5.68,104.41,ppb,24111540.84,Area,o-Xylene,6.29,103.56,ppb,12543308.42,Area
,2019-10-24 11:14,2019-10-24-05.D,C:\msdchem\3\DATA\,BTX_GC3.M,10_ppb_btx,Benzene,2.57,9.45,ppb,895272.954,Area,Toluene,3.64,9.19,ppb,945207.015,Area,Ethylbenzene,5.57,9.53,ppb,1196924.108,Area,"(m,p)Xylene",5.73,9.76,ppb,2433369,Area,o-Xylene,6.33,9.55,ppb,1231413.344,Area
,2019-10-24 10:44,2019-10-24-04.D,C:\msdchem\3\DATA\,BTX_GC3.M,10_ppb_btx,Benzene,2.57,10.9,ppb,1032378.477,Area,Toluene,3.64,9.86,ppb,1014882.414,Area,Ethylbenzene,5.56,10,ppb,1256106.238,Area,"(m,p)Xylene",5.72,9.79,ppb,2442034.282,Area,o-Xylene,6.33,10.2,ppb,1315623.967,Area
,2019-10-17 15:54,2019-10-17-13.D,C:\msdchem\3\DATA\,BTX_GC3.M,day76_control_btx,Benzene,0,0,ppb,0,Area,Toluene,3.65,0.16,ppb,15994.296,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.76,0.14,ppb,35676.218,Area,o-Xylene,6.33,0.08,ppb,10673.732,Area
,2019-10-17 15:25,2019-10-17-12.D,C:\msdchem\3\DATA\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
